parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
75460700,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta",4323,"Table fat, averaged",4.729
75460700,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta",11091,"Broccoli, cooked, boiled, drained, without salt",39
75460700,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta",11125,"Carrots, cooked, boiled, drained, without salt",38.8
75460700,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta",11136,"Cauliflower, cooked, boiled, drained, without salt",31
75460700,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta",11334,"Peppers, sweet, green, cooked, boiled, drained, without salt",17
75460700,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta",11823,"Peppers, sweet, red, cooked, boiled, drained, without salt",17
75460700,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta",20121,"Pasta, cooked, enriched, without added salt",46.662
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",2047,"Salt, table",1
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",4323,"Table fat, averaged",4.729
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",33.75
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",41
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",11283,"Onions, cooked, boiled, drained, without salt",26.25
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",11313,"Peas, green, frozen, cooked, boiled, drained, without salt",40
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",11334,"Peppers, sweet, green, cooked, boiled, drained, without salt",17
75460710,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with pasta",20121,"Pasta, cooked, enriched, without added salt",46.662
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",1001,"Butter, salted",21.281
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",2047,"Salt, table",6
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",11053,"Beans, snap, green, cooked, boiled, drained, without salt",31.25
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",11091,"Broccoli, cooked, boiled, drained, without salt",78
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",11125,"Carrots, cooked, boiled, drained, without salt",77.6
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",11168,"Corn, sweet, yellow, cooked, boiled, drained, without salt",41
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",11823,"Peppers, sweet, red, cooked, boiled, drained, without salt",34
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",14429,"Water, tap, municipal",44.438
75460800,"Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with butter sauce and pasta",20121,"Pasta, cooked, enriched, without added salt",140
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",2047,"Salt, table",0.4
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",4323,"Table fat, averaged",4.729
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",33.75
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",41
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",11283,"Onions, cooked, boiled, drained, without salt",26.25
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",11313,"Peas, green, frozen, cooked, boiled, drained, without salt",40
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",11334,"Peppers, sweet, green, cooked, boiled, drained, without salt",17
75460810,"Vegetable combinations, excluding carrots, broccoli, and dark-green leafy; cooked, with butter sauce and pasta",20121,"Pasta, cooked, enriched, without added salt",46.662
75502550,"Cabbage, mustard, salted",43144,"Cabbage, mustard, salted",100
75503030,"Cucumber pickles, sour",11941,"Pickles, cucumber, sour",100
75503100,Mustard pickles,11983,"Pickles, chowchow, with cauliflower onion mustard, sweet",100
75503110,"Cucumber pickles, dill, reduced salt",11946,"Pickles, cucumber, sour, low sodium",100
75503140,"Cucumber pickles, sweet, reduced salt",11948,"Pickles, cucumber, sweet, low sodium (includes bread and butter pickles)",100
75511200,"Pickles, mixed",11945,"Pickle relish, sweet",100
75512510,Recaito,11165,"Coriander (cilantro) leaves, raw",100
75515000,"Vegetables, pickled, Hawaiian style",43142,"Radishes, hawaiian style, pickled",49.995
75515000,"Vegetables, pickled, Hawaiian style",43144,"Cabbage, mustard, salted",42.662
75515000,"Vegetables, pickled, Hawaiian style",43146,"Eggplant, pickled",45.329
75515010,Vegetable relish,2024,"Spices, mustard seed, ground",1
75515010,Vegetable relish,2047,"Salt, table",12
75515010,Vegetable relish,2048,"Vinegar, cider",60
75515010,Vegetable relish,11143,"Celery, raw",40
75515010,Vegetable relish,11205,"Cucumber, with peel, raw",602
75515010,Vegetable relish,11282,"Onions, raw",70
75515010,Vegetable relish,11529,"Tomatoes, red, ripe, raw, year round average",246
75515010,Vegetable relish,19334,"Sugars, brown",55
75534500,"Tsukemono, Japanese pickles",43142,"Radishes, hawaiian style, pickled",150
75534500,"Tsukemono, Japanese pickles",43143,"Cabbage, japanese style, fresh, pickled",150
77250710,"Tannier fritters, Puerto Rican style",1032,"Cheese, parmesan, grated",50
77250710,"Tannier fritters, Puerto Rican style",1123,"Egg, whole, raw, fresh",76
77250710,"Tannier fritters, Puerto Rican style",4322,"Vegetable oil, averaged",30
77250710,"Tannier fritters, Puerto Rican style",11518,"Taro, raw",453.6
81101020,"Butter, whipped, stick, salted",1001,"Butter, salted",100
81101100,"Butter, stick, unsalted",1145,"Butter, without salt",100
81101110,"Butter, whipped, tub, unsalted",1145,"Butter, without salt",100
81101120,"Butter, whipped, stick, unsalted",1145,"Butter, without salt",100
81101500,"Light butter, stick, salted",4601,"Butter, light, stick, with salt",100
81103020,"Margarine, whipped, tub, salted",4611,"Margarine, regular, 80% fat, composite, tub, with salt",85
81103020,"Margarine, whipped, tub, salted",4692,"Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D",15
81103030,"Margarine, stick, unsalted",4617,"Margarine, regular, 80% fat, composite, stick, without salt",85
81103030,"Margarine, stick, unsalted",4696,"Margarine, regular, 80% fat, composite, stick, without salt, with added vitamin D",15
81103130,"Margarine like spread, whipped, tub, salted",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",85
81103130,"Margarine like spread, whipped, tub, salted",4695,"Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D",15
81104011,"Margarine like spread, reduced calorie, about 40% fat, made with yogurt, tub, salted",4627,"Margarine-like spread with yogurt, approximately 40% fat, tub, with salt",100
81104050,"Margarine like spread, reduced calorie, about 20% fat, tub, salted",4633,"Margarine-like, vegetable oil spread, 20% fat, with salt",100
81104100,"Margarine like spread, fat free, tub, salted",4631,"Margarine-like, vegetable oil spread, fat-free, tub",100
81104110,"Margarine like spread, fat free, liquid, salted",4624,"Margarine-like, vegetable oil spread, fat free, liquid, with salt",100
81104560,"Vegetable oil-butter spread, reduced calorie, tub, salted",42309,"Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt",100
81105010,"Butter-margarine blend, stick, salted",1001,"Butter, salted",50
81105010,"Butter-margarine blend, stick, salted",4610,"Margarine, regular, 80% fat, composite, stick, with salt",42.5
81105010,"Butter-margarine blend, stick, salted",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",7.5
81105020,"Butter-margarine blend, tub, salted",4585,"Margarine-like, margarine-butter blend, soybean oil and butter",100
81105500,Butter-vegetable oil blend,4585,"Margarine-like, margarine-butter blend, soybean oil and butter",100
81203100,"Shortening, vegetable",4615,"Shortening, vegetable, household, composite",100
81203200,"Shortening, animal",4002,Lard,100
81312000,"Tartar sauce, reduced fat/calorie",2029,"Spices, parsley, dried",0.9
81312000,"Tartar sauce, reduced fat/calorie",2046,"Mustard, prepared, yellow",5
81312000,"Tartar sauce, reduced fat/calorie",9195,"Olives, pickled, canned or bottled, green",8.3
81312000,"Tartar sauce, reduced fat/calorie",11940,"Pickles, cucumber, sweet (includes bread and butter pickles)",10.6
81312000,"Tartar sauce, reduced fat/calorie",42193,"Salad Dressing, mayonnaise-like, fat-free",256
82105750,Canola and soybean oil,4044,"Oil, soybean, salad or cooking",60
82105750,Canola and soybean oil,4582,"Oil, canola",40
82105800,"Canola, soybean and sunflower oil",4044,"Oil, soybean, salad or cooking",40
82105800,"Canola, soybean and sunflower oil",4506,"Oil, sunflower, linoleic, (approx. 65%)",10
82105800,"Canola, soybean and sunflower oil",4582,"Oil, canola",50
82108250,Soybean and sunflower oil,4044,"Oil, soybean, salad or cooking",25
82108250,Soybean and sunflower oil,4506,"Oil, sunflower, linoleic, (approx. 65%)",75
91301020,Cane and corn pancake syrup,19129,"Syrups, table blends, pancake",100
91301040,Buttered blends syrup,19113,"Syrups, table blends, pancake, with butter",100
91301060,Maple syrup,19353,"Syrups, maple",100
91301082,"Chocolate syrup, thin type, sugar free",19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",100
91301090,Sorghum syrup,19355,"Syrups, sorghum",100
91301120,"Sugar, carmelized",19334,"Sugars, brown",100
91301200,"Sugar, brown, and water syrup",14411,"Water, tap, drinking",237
91301200,"Sugar, brown, and water syrup",19334,"Sugars, brown",440
91301250,Maple and corn and/or cane pancake syrup blends,19360,"Syrups, table blends, pancake, with 2% maple",100
91303500,"Sugar, brown, liquid",19334,"Sugars, brown",100
91304050,Hard sauce,1001,"Butter, salted",56.75
91304050,Hard sauce,14429,"Water, tap, municipal",14.813
91304050,Hard sauce,19336,"Sugars, powdered",120
91361020,Fruit sauce,1145,"Butter, without salt",28.375
91361020,Fruit sauce,9152,"Lemon juice, raw",10.333
91361020,Fruit sauce,9215,"Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water",124.5
91361020,Fruit sauce,9318,"Strawberries, frozen, unsweetened",74.5
91361020,Fruit sauce,19335,"Sugars, granulated",100
91361020,Fruit sauce,20027,Cornstarch,8
91361070,"Plum sauce, Asian style",2009,"Spices, chili powder",1.5
91361070,"Plum sauce, Asian style",2021,"Spices, ginger, ground",1.5
91361070,"Plum sauce, Asian style",2047,"Salt, table",1.5
91361070,"Plum sauce, Asian style",2053,"Vinegar, distilled",10
91361070,"Plum sauce, Asian style",9282,"Plums, canned, purple, juice pack, solids and liquids",42
91361070,"Plum sauce, Asian style",11215,"Garlic, raw",1.5
91361070,"Plum sauce, Asian style",19335,"Sugars, granulated",42
11000000,"Milk, human",1107,"Milk, human, mature, fluid",100
11100000,"Milk, NFS",1111,"Milk, averaged fat, with added vitamin A and D",35
11111000,"Milk, whole",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",100
11111100,"Milk, low sodium, whole",1089,"Milk, low sodium, fluid",100
11111150,"Milk, calcium fortified, whole",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",100
11111160,"Milk, calcium fortified, low fat (1%)",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",100
11111170,"Milk, calcium fortified, fat free (skim)",42290,"Milk, fluid, nonfat, calcium fortified (fat free or skim)",100
11112110,"Milk, reduced fat (2%)",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",100
11112120,"Milk, acidophilus, low fat (1%)",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",100
11112130,"Milk, acidophilus, reduced fat (2%)",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",100
11112210,"Milk, low fat (1%)",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",100
11113000,"Milk, fat free (skim)",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",100
11114300,"Milk, lactose free, low fat (1%)",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",100
11114320,"Milk, lactose free, fat free (skim)",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",100
